Year,ISO_Code,Countries,Economic.Freedom.Summary.Index,Size.of.Government,Legal.System...Property.Rights,Sound.Money,Freedom.to.trade.internationally,Regulation
2014,AGO,Angola,5.08,4.44,3.21,6.91,5.11,5.72
2014,ALB,Albania,7.4,7.54,4.8,9.63,8.07,6.96
2014,ARE,Unit. Arab Em.,7.98,7.58,7.78,8.74,8.11,7.7
2014,ARG,Argentina,4.81,5.02,4.12,5.55,3.44,5.91
2014,ARM,Armenia,7.71,7.73,5.56,9.36,8.38,7.49
2014,AUS,Australia,7.93,6.6,8.02,9.26,7.71,8.07
2014,AUT,Austria,7.56,5.12,8.06,9.61,8.17,6.86
2014,AZE,Azerbaijan,6.55,5.19,5.95,7.45,7.07,7.08
2014,BDI,Burundi,6.05,5.99,3.54,8.04,6.18,6.51
2014,BEL,Belgium,7.51,3.94,7.81,9.73,8.34,7.71
2014,BEN,Benin,6.22,5.86,4.87,6.91,6.21,7.26
2014,BFA,Burkina Faso,6.02,5.51,3.84,6.96,6.34,7.43
2014,BGD,Bangladesh,6.35,8.83,3.03,7.02,5.88,6.98
2014,BGR,Bulgaria,7.39,7.0,5.05,9.24,8.02,7.64
2014,BHR,Bahrain,7.6,6.73,6.52,9.12,7.56,8.04
2014,BHS,Bahamas,7.38,8.11,6.67,6.89,6.66,8.58
2014,BIH,Bosnia and Herzegovina,6.85,5.39,4.98,8.53,7.74,7.61
2014,BLZ,Belize,6.34,6.11,4.15,6.86,6.63,7.97
2014,BOL,Bolivia,6.34,6.26,4.34,8.73,6.57,5.79
2014,BRA,Brazil,6.27,6.98,4.67,8.23,6.73,4.74
2014,BRB,Barbados,6.65,6.22,6.46,7.17,6.94,6.47
2014,BRN,Brunei Darussalam,7.25,5.0,6.73,8.99,7.13,8.38
2014,BTN,Bhutan,7.07,7.58,6.58,6.86,6.62,7.71
2014,BWA,Botswana,7.27,6.11,6.1,8.87,7.48,7.79
2014,CAF,Central Afr. Rep.,5.01,6.57,1.98,6.06,4.69,5.75
2014,CAN,Canada,7.98,6.32,8.05,9.6,7.83,8.11
2014,CHE,Switzerland,8.25,7.71,8.45,9.76,7.31,8.03
2014,CHL,Chile,7.83,7.99,6.94,8.93,8.35,6.93
2014,CHN,China,6.45,5.08,5.83,8.19,6.78,6.35
2014,CIV,Cote d'Ivoire,6.01,5.65,4.81,7.01,5.89,6.71
2014,CMR,Cameroon,6.25,7.98,4.17,7.16,5.28,6.67
2014,COD,"Congo, Dem. R.",5.49,5.5,2.04,8.78,4.57,6.58
2014,COG,"Congo, Rep. Of",4.8,4.37,3.01,5.92,4.67,6.05
2014,COL,Colombia,6.43,6.09,4.14,8.15,6.71,7.06
2014,CPV,Cape Verde,6.89,6.38,5.93,8.51,7.08,6.55
2014,CRI,Costa Rica,7.56,7.61,6.27,9.42,8.0,6.5
2014,CYP,Cyprus,7.32,7.27,6.43,7.23,7.75,7.92
2014,CZE,Czech Rep.,7.53,5.72,6.39,9.56,8.27,7.7
2014,DEU,Germany,7.55,5.54,7.73,9.61,7.93,6.94
2014,DNK,Denmark,7.67,3.81,8.2,9.71,8.51,8.12
2014,DOM,Dominican Rep.,7.32,8.18,4.35,9.53,7.76,6.78
2014,DZA,Algeria,5.15,3.46,4.8,7.2,4.64,5.66
2014,ECU,Ecuador,5.76,5.3,4.22,6.86,6.24,6.15
2014,EGY,Egypt,6.05,5.93,4.51,8.83,5.81,5.16
2014,ESP,Spain,7.38,5.71,6.54,9.84,7.97,6.83
2014,EST,Estonia,7.7,5.95,7.3,9.13,8.39,7.72
2014,ETH,Ethiopia,5.6,6.11,4.96,5.47,4.97,6.5
2014,FIN,Finland,7.68,4.4,8.88,9.54,8.16,7.44
2014,FJI,Fiji,6.99,7.3,6.25,6.08,6.37,8.92
2014,FRA,France,7.3,4.26,7.16,9.74,8.27,7.07
2014,GAB,Gabon,5.71,5.56,4.29,5.98,5.84,6.91
2014,GBR,United Kingdom,7.93,6.19,7.83,9.75,8.28,7.59
2014,GEO,Georgia,7.98,7.83,6.61,9.11,8.45,7.9
2014,GHA,Ghana,6.41,7.04,5.3,6.85,6.33,6.55
2014,GIN,Guinea,5.1,6.4,3.46,7.52,4.66,3.46
2014,GMB,"Gambia, The",7.11,7.51,5.41,7.97,7.49,7.16
2014,GNB,Guinea-Bissau,6.08,7.19,4.1,6.34,5.88,6.91
2014,GRC,Greece,6.93,4.66,5.91,9.7,7.94,6.44
2014,GTM,Guatemala,7.5,8.71,4.43,9.59,8.05,6.7
2014,GUY,Guyana,5.98,4.14,4.52,8.09,6.39,6.77
2014,HKG,Hong Kong,9.03,9.31,8.08,9.38,9.36,9.03
2014,HND,Honduras,7.24,8.75,4.24,9.21,7.21,6.8
2014,HRV,Croatia,7.0,4.73,5.76,9.3,7.9,7.31
2014,HTI,Haiti,6.99,8.7,2.61,8.16,8.01,7.45
2014,HUN,Hungary,7.3,5.4,6.1,9.49,8.21,7.29
2014,IDN,Indonesia,7.02,7.71,4.72,9.26,7.1,6.3
2014,IND,India,6.5,8.51,5.24,6.9,5.56,6.31
2014,IRL,Ireland,7.98,5.74,8.04,9.63,8.73,7.74
2014,IRN,Iran,5.27,5.41,5.63,7.04,2.97,5.33
2014,ISL,Iceland,7.06,5.17,8.32,7.03,6.98,7.79
2014,ISR,Israel,7.39,6.36,5.93,9.52,8.0,7.14
2014,ITA,Italy,7.17,5.08,5.72,9.79,8.11,7.14
2014,JAM,Jamaica,7.21,7.69,5.03,8.43,7.03,7.87
2014,JOR,Jordan,7.82,8.05,6.11,9.49,7.96,7.52
2014,JPN,Japan,7.42,4.72,7.82,9.53,7.67,7.35
2014,KAZ,Kazakhstan,7.35,7.49,6.3,8.98,6.04,7.94
2014,KEN,Kenya,7.14,7.84,4.95,8.99,6.53,7.38
2014,KGZ,Kyrgyz Republic,7.16,7.94,4.7,8.68,7.37,7.14
2014,KHM,Cambodia,7.2,7.86,4.19,9.26,7.56,7.13
2014,KOR,"Korea, South",7.4,6.41,6.5,9.56,7.63,6.91
2014,KWT,Kuwait,7.14,6.24,6.57,8.3,6.89,7.72
2014,LAO,Laos,6.85,8.47,5.85,6.5,6.82,6.59
2014,LBN,Lebanon,7.06,8.44,4.39,9.71,6.58,6.18
2014,LBR,Liberia,7.22,8.25,4.65,9.15,5.6,8.47
2014,LBY,Libya,4.58,3.17,3.56,5.99,4.69,5.48
2014,LKA,Sri Lanka,6.52,7.9,5.13,6.97,5.77,6.82
2014,LSO,Lesotho,6.66,5.2,5.81,7.98,6.54,7.78
2014,LTU,Lithuania,7.81,7.2,6.44,9.41,7.89,8.1
2014,LUX,Luxembourg,7.65,4.52,8.37,9.49,8.42,7.46
2014,LVA,Latvia,7.57,5.87,6.61,9.29,8.34,7.75
2014,MAR,Morocco,6.42,6.07,6.14,7.35,6.46,6.06
2014,MDA,Moldova,6.72,6.47,5.01,7.83,7.25,7.05
2014,MDG,Madagascar,6.54,8.32,3.36,8.04,6.7,6.28
2014,MEX,Mexico,6.88,7.8,4.24,8.06,7.48,6.8
2014,MKD,Macedonia,7.22,6.28,5.68,8.32,7.74,8.1
2014,MLI,Mali,5.97,5.05,4.43,6.93,6.97,6.45
2014,MLT,Malta,7.74,5.74,7.04,9.62,8.38,7.92
2014,MMR,Myanmar,5.39,5.68,3.55,6.49,5.11,6.1
2014,MNE,Montenegro,7.27,6.51,5.49,8.58,8.25,7.5
2014,MNG,Mongolia,7.39,7.88,5.9,8.53,7.45,7.18
2014,MOZ,Mozambique,5.81,6.22,4.07,6.5,6.47,5.81
2014,MRT,Mauritania,5.63,3.58,4.09,7.0,6.56,6.9
2014,MUS,Mauritius,7.98,7.59,6.49,9.58,8.55,7.72
2014,MWI,Malawi,5.79,5.88,4.87,5.8,5.89,6.51
2014,MYS,Malaysia,7.25,6.59,7.0,6.85,7.56,8.25
2014,NAM,Namibia,6.8,6.46,6.26,6.73,6.8,7.73
2014,NER,Niger,6.05,6.39,4.11,6.79,5.67,7.29
2014,NGA,Nigeria,6.45,6.97,3.73,7.95,6.03,7.57
2014,NIC,Nicaragua,7.39,8.65,4.53,8.88,7.58,7.32
2014,NLD,Netherlands,7.63,3.85,8.11,9.8,8.65,7.74
2014,NOR,Norway,7.51,5.02,8.69,9.63,7.01,7.22
2014,NPL,Nepal,6.54,7.89,4.79,6.43,6.72,6.87
2014,NZL,New Zealand,8.35,6.39,8.73,9.45,8.65,8.51
2014,OMN,Oman,7.27,4.53,7.16,8.78,7.94,7.93
2014,PAK,Pakistan,6.01,7.85,3.96,6.21,5.81,6.24
2014,PAN,Panama,7.47,7.5,5.47,9.24,8.51,6.64
2014,PER,Peru,7.35,7.4,4.73,9.38,7.7,7.53
2014,PHL,Philippines,7.01,8.76,4.83,6.87,7.08,7.5
2014,PNG,Pap. New Guinea,6.7,5.95,4.94,7.8,6.76,8.03
2014,POL,Poland,7.42,5.63,6.43,9.71,7.88,7.48
2014,PRT,Portugal,7.49,5.46,6.99,9.82,8.23,6.93
2014,PRY,Paraguay,6.88,8.21,3.73,9.27,6.92,6.27
2014,QAT,Qatar,7.91,6.54,7.94,9.12,7.86,8.1
2014,ROU,Romania,7.66,6.78,5.97,9.43,8.36,7.74
2014,RUS,Russia,6.66,6.49,5.38,8.95,5.84,6.64
2014,RWA,Rwanda,7.38,5.53,7.19,9.48,6.65,8.04
2014,SAU,Saudi Arabia,6.95,5.0,7.36,8.48,6.2,7.72
2014,SEN,Senegal,6.42,7.21,4.97,7.15,6.81,5.97
2014,SGP,Singapore,8.71,7.83,8.31,9.45,9.43,8.53
2014,SLE,Sierra Leone,5.92,6.68,4.22,7.27,6.14,5.31
2014,SLV,El Salvador,7.4,8.43,4.14,9.71,7.85,6.86
2014,SRB,Serbia,6.68,6.82,4.83,7.73,7.52,6.52
2014,SUR,Suriname,6.73,6.2,4.59,9.17,6.46,7.24
2014,SVK,Slovak Rep,7.45,6.09,5.56,9.81,8.52,7.29
2014,SVN,Slovenia,6.73,4.41,6.27,8.52,7.93,6.51
2014,SWE,Sweden,7.46,3.37,8.05,9.78,8.32,7.76
2014,SWZ,Swaziland,6.77,6.44,4.83,8.0,6.77,7.79
2014,SYC,Seychelles,7.48,7.3,5.49,9.1,8.12,7.4
2014,SYR,Syria,5.59,6.2,6.04,5.12,4.51,6.1
2014,TCD,Chad,5.12,6.06,3.19,6.44,5.23,4.69
2014,TGO,Togo,5.89,6.74,2.98,7.1,6.09,6.55
2014,THA,Thailand,6.56,7.16,4.99,7.13,6.77,6.75
2014,TJK,Tajikistan,6.97,6.46,5.55,9.12,6.89,6.83
2014,TLS,Timor-Leste,6.14,4.54,3.55,8.79,6.31,7.52
2014,TTO,Trinidad & Tob.,6.77,5.49,4.54,8.59,7.74,7.47
2014,TUN,Tunisia,6.54,6.07,5.75,6.97,7.15,6.76
2014,TUR,Turkey,6.86,6.61,5.0,9.03,7.18,6.5
2014,TWN,Taiwan,7.65,7.15,6.77,9.64,7.53,7.17
2014,TZA,Tanzania,6.84,7.38,5.53,7.92,6.03,7.34
2014,UGA,Uganda,7.34,7.41,4.93,8.71,7.47,8.15
2014,UKR,Ukraine,6.0,6.52,4.86,5.93,6.02,6.69
2014,URY,Uruguay,7.08,6.96,5.54,9.05,7.43,6.4
2014,USA,United States,7.75,6.41,7.1,9.42,7.56,8.28
2014,VEN,Venezuela,3.29,4.37,2.0,3.02,3.13,3.91
2014,VNM,Vietnam,6.43,7.6,5.52,6.2,6.16,6.68
2014,YEM,"Yemen, Rep.",6.44,7.23,3.96,8.68,6.84,5.5
2014,ZAF,South Africa,6.64,5.54,5.79,8.04,6.71,7.11
2014,ZMB,Zambia,7.04,6.35,5.68,8.98,7.4,6.79
2014,ZWE,Zimbabwe,5.28,5.8,3.93,6.72,5.73,4.22
2013,AGO,Angola,5.21,4.44,3.21,6.79,5.95,5.67
2013,ALB,Albania,7.27,7.8,4.67,9.69,7.54,6.63
2013,ARE,Unit. Arab Em.,8.11,7.61,7.75,8.61,8.26,8.31
2013,ARG,Argentina,5.01,5.29,3.99,6.25,3.69,5.81
2013,ARM,Armenia,7.7,8.05,5.61,9.18,8.08,7.56
2013,AUS,Australia,7.83,6.72,7.87,9.25,7.56,7.75
2013,AUT,Austria,7.51,5.13,8.0,9.63,7.66,7.15
2013,AZE,Azerbaijan,6.34,5.03,5.94,6.77,6.89,7.06
2013,BDI,Burundi,6.05,5.91,3.41,7.94,6.51,6.47
2013,BEL,Belgium,7.26,3.94,7.13,9.78,7.88,7.59
2013,BEN,Benin,6.14,6.33,4.22,7.07,6.02,7.05
2013,BFA,Burkina Faso,6.08,5.57,3.93,6.99,6.46,7.45
2013,BGD,Bangladesh,6.42,8.85,3.02,6.75,6.57,6.92
2013,BGR,Bulgaria,7.35,6.99,4.93,9.43,7.62,7.8
2013,BHR,Bahrain,7.55,6.72,6.28,8.71,7.66,8.38
2013,BHS,Bahamas,7.4,8.05,6.66,7.11,6.56,8.61
2013,BIH,Bosnia and Herzegovina,7.0,5.39,5.83,8.6,7.5,7.67
2013,BLZ,Belize,6.44,6.08,4.58,7.04,6.41,8.09
2013,BOL,Bolivia,6.52,6.28,4.5,8.43,7.39,6.02
2013,BRA,Brazil,6.35,6.87,4.88,8.13,6.92,4.96
2013,BRB,Barbados,6.63,5.88,6.43,6.95,7.4,6.47
2013,BRN,Brunei Darussalam,7.17,5.0,6.6,8.18,7.58,8.49
2013,BTN,Bhutan,7.04,7.47,6.63,6.88,6.55,7.65
2013,BWA,Botswana,7.19,6.76,6.04,8.39,6.85,7.92
2013,CAF,Central Afr. Rep.,5.19,7.36,2.09,6.5,4.56,5.44
2013,CAN,Canada,7.92,6.26,7.99,9.47,7.54,8.32
2013,CHE,Switzerland,8.17,7.71,8.29,9.7,7.07,8.07
2013,CHL,Chile,7.86,8.03,7.01,9.02,8.11,7.13
2013,CHN,China,6.45,5.0,5.86,8.26,6.73,6.38
2013,CIV,Cote d'Ivoire,5.73,4.66,4.29,6.85,6.29,6.55
2013,CMR,Cameroon,6.34,8.0,4.06,6.97,5.98,6.68
2013,COD,"Congo, Dem. R.",5.64,6.09,2.3,8.06,5.2,6.55
2013,COG,"Congo, Rep. Of",4.76,4.49,2.78,4.97,5.32,6.22
2013,COL,Colombia,6.62,6.32,4.14,8.13,7.36,7.16
2013,CPV,Cape Verde,6.94,6.29,5.92,8.49,7.31,6.7
2013,CRI,Costa Rica,7.53,7.59,6.25,9.32,7.91,6.57
2013,CYP,Cyprus,7.05,7.06,6.39,7.29,7.54,6.98
2013,CZE,Czech Rep.,7.35,5.86,6.11,9.49,7.55,7.72
2013,DEU,Germany,7.54,5.58,7.76,9.59,7.65,7.13
2013,DNK,Denmark,7.59,3.81,8.09,9.77,8.16,8.11
2013,DOM,Dominican Rep.,7.22,7.87,4.36,9.49,7.73,6.65
2013,DZA,Algeria,5.19,3.42,4.8,7.17,4.87,5.7
2013,ECU,Ecuador,6.02,5.31,4.47,6.8,7.09,6.42
2013,EGY,Egypt,6.24,6.44,4.23,8.92,6.45,5.16
2013,ESP,Spain,7.27,5.71,6.44,9.86,7.61,6.73
2013,EST,Estonia,7.6,5.97,7.26,8.76,8.1,7.89
2013,ETH,Ethiopia,5.68,6.71,4.97,5.16,5.28,6.27
2013,FIN,Finland,7.6,4.39,8.85,9.55,7.84,7.39
2013,FJI,Fiji,6.9,7.41,5.79,5.79,6.57,8.95
2013,FRA,France,7.16,4.26,7.03,9.75,7.83,6.95
2013,GAB,Gabon,5.56,4.99,4.0,5.43,6.32,7.06
2013,GBR,United Kingdom,7.88,6.15,7.81,9.72,8.09,7.62
2013,GEO,Georgia,7.87,7.85,6.19,8.92,8.45,7.91
2013,GHA,Ghana,6.55,7.23,5.22,7.06,6.62,6.61
2013,GIN,Guinea,5.13,6.4,3.68,6.85,5.14,3.57
2013,GMB,"Gambia, The",7.09,7.57,5.36,7.98,7.63,6.89
2013,GNB,Guinea-Bissau,6.07,7.15,3.35,6.59,6.28,6.98
2013,GRC,Greece,6.88,4.92,5.8,9.54,7.59,6.56
2013,GTM,Guatemala,7.49,8.74,4.4,9.48,8.07,6.77
2013,GUY,Guyana,6.07,4.07,4.57,7.92,7.01,6.78
2013,HKG,Hong Kong,8.96,9.33,7.95,9.39,9.11,9.03
2013,HND,Honduras,7.17,8.32,4.07,9.38,7.44,6.65
2013,HRV,Croatia,6.89,4.73,5.71,9.26,7.52,7.22
2013,HTI,Haiti,6.83,8.57,2.44,7.79,7.9,7.43
2013,HUN,Hungary,7.26,5.49,6.17,9.49,7.62,7.51
2013,IDN,Indonesia,7.02,7.73,4.77,9.14,7.19,6.25
2013,IND,India,6.63,8.52,5.26,6.72,6.08,6.55
2013,IRL,Ireland,7.92,5.74,7.98,9.71,8.51,7.67
2013,IRN,Iran,5.58,7.91,5.21,6.16,4.12,4.51
2013,ISL,Iceland,6.88,5.17,8.15,6.89,6.58,7.62
2013,ISR,Israel,7.36,6.38,5.89,9.59,7.91,7.05
2013,ITA,Italy,7.12,5.33,5.72,9.83,7.54,7.17
2013,JAM,Jamaica,7.33,7.64,4.98,8.76,7.36,7.91
2013,JOR,Jordan,7.93,8.12,6.32,9.38,7.89,7.93
2013,JPN,Japan,7.46,4.75,7.64,9.77,7.62,7.54
2013,KAZ,Kazakhstan,7.25,7.61,6.11,8.97,5.65,7.89
2013,KEN,Kenya,7.15,7.84,4.98,8.89,6.66,7.4
2013,KGZ,Kyrgyz Republic,6.87,7.84,4.73,8.29,6.65,6.84
2013,KHM,Cambodia,7.2,7.87,4.1,9.5,7.88,6.66
2013,KOR,"Korea, South",7.32,6.57,6.22,9.61,7.36,6.86
2013,KWT,Kuwait,7.17,6.24,6.68,7.8,7.27,7.89
2013,LAO,Laos,NA,NA,NA,NA,NA,NA
2013,LBN,Lebanon,7.06,8.45,4.02,9.6,6.98,6.23
2013,LBR,Liberia,NA,NA,NA,NA,NA,NA
2013,LBY,Libya,4.56,3.17,2.61,5.81,5.5,5.69
2013,LKA,Sri Lanka,6.58,7.95,4.89,6.95,6.29,6.81
2013,LSO,Lesotho,6.38,4.92,5.29,8.16,5.95,7.6
2013,LTU,Lithuania,7.62,7.2,6.3,9.14,7.56,7.91
2013,LUX,Luxembourg,7.51,4.5,8.29,9.2,8.12,7.47
2013,LVA,Latvia,7.43,5.87,6.5,9.18,8.03,7.58
2013,MAR,Morocco,6.47,5.87,6.11,7.26,6.99,6.12
2013,MDA,Moldova,6.64,6.5,5.0,7.64,6.97,7.1
2013,MDG,Madagascar,6.7,8.67,3.27,8.06,6.91,6.58
2013,MEX,Mexico,6.79,7.09,4.45,8.07,7.2,7.11
2013,MKD,Macedonia,7.17,6.25,5.54,8.3,7.61,8.13
2013,MLI,Mali,5.92,5.2,4.07,6.86,6.84,6.62
2013,MLT,Malta,7.62,5.78,7.04,9.52,7.99,7.76
2013,MMR,Myanmar,5.42,5.89,3.29,6.48,5.68,5.77
2013,MNE,Montenegro,7.12,6.83,5.63,8.51,7.8,6.81
2013,MNG,Mongolia,7.2,7.66,5.71,7.94,7.37,7.3
2013,MOZ,Mozambique,5.85,6.39,3.95,6.44,6.64,5.8
2013,MRT,Mauritania,5.48,3.54,4.19,6.89,6.13,6.65
2013,MUS,Mauritius,8.08,7.84,6.55,9.67,8.49,7.82
2013,MWI,Malawi,5.77,5.03,5.04,5.75,6.19,6.83
2013,MYS,Malaysia,7.22,6.54,6.93,6.6,7.73,8.3
2013,NAM,Namibia,6.76,6.49,6.19,6.61,6.84,7.66
2013,NER,Niger,6.4,6.36,5.72,6.72,6.03,7.15
2013,NGA,Nigeria,6.45,6.92,3.36,7.63,6.96,7.37
2013,NIC,Nicaragua,7.43,8.64,4.69,8.57,7.84,7.42
2013,NLD,Netherlands,7.51,3.83,8.03,9.66,8.38,7.63
2013,NOR,Norway,7.51,5.02,8.59,9.42,7.33,7.2
2013,NPL,Nepal,6.46,8.22,4.33,6.42,6.47,6.85
2013,NZL,New Zealand,8.36,6.44,8.77,9.49,8.45,8.63
2013,OMN,Oman,7.2,4.53,7.35,7.95,7.98,8.18
2013,PAK,Pakistan,6.27,8.34,4.17,6.03,6.38,6.44
2013,PAN,Panama,7.37,7.02,5.42,9.03,8.5,6.89
2013,PER,Peru,7.34,7.46,4.7,9.29,7.73,7.53
2013,PHL,Philippines,7.14,8.72,4.91,6.93,7.57,7.59
2013,PNG,Pap. New Guinea,6.64,6.3,4.28,7.61,7.37,7.65
2013,POL,Poland,7.26,5.66,6.35,9.59,7.46,7.26
2013,PRT,Portugal,7.43,5.41,6.99,9.86,7.79,7.1
2013,PRY,Paraguay,6.94,8.23,3.64,9.25,7.21,6.4
2013,QAT,Qatar,7.77,6.54,7.96,8.15,7.6,8.62
2013,ROU,Romania,7.54,6.77,5.74,9.52,7.84,7.84
2013,RUS,Russia,6.67,6.45,5.42,8.62,6.11,6.78
2013,RWA,Rwanda,7.38,5.62,6.94,8.97,7.19,8.15
2013,SAU,Saudi Arabia,6.95,5.0,7.17,7.87,6.78,7.91
2013,SEN,Senegal,6.37,7.21,4.58,7.11,6.89,6.06
2013,SGP,Singapore,8.52,7.82,8.25,9.23,8.84,8.48
2013,SLE,Sierra Leone,6.08,6.84,4.26,7.31,6.8,5.21
2013,SLV,El Salvador,7.26,8.42,4.4,9.52,7.44,6.5
2013,SRB,Serbia,6.65,6.82,4.77,7.76,7.22,6.68
2013,SUR,Suriname,6.74,6.17,4.36,9.37,6.6,7.23
2013,SVK,Slovak Rep,7.3,6.15,5.57,9.79,7.81,7.17
2013,SVN,Slovenia,6.42,4.34,5.99,8.41,7.32,6.05
2013,SWE,Sweden,7.33,3.4,7.86,9.8,7.75,7.86
2013,SWZ,Swaziland,6.68,6.11,4.97,7.88,6.45,7.96
2013,SYC,Seychelles,7.27,6.66,5.64,8.26,8.44,7.35
2013,SYR,Syria,5.68,6.19,6.52,4.87,4.97,5.85
2013,TCD,Chad,5.13,5.96,2.81,6.15,5.05,5.68
2013,TGO,Togo,6.03,6.66,3.66,7.03,6.59,6.19
2013,THA,Thailand,6.55,7.17,4.97,7.05,6.8,6.77
2013,TJK,Tajikistan,6.81,6.63,5.13,9.26,6.47,6.57
2013,TLS,Timor-Leste,6.17,4.54,3.48,8.68,6.61,7.51
2013,TTO,Trinidad & Tob.,6.73,5.47,4.61,8.17,7.93,7.5
2013,TUN,Tunisia,6.41,6.07,5.57,6.87,6.94,6.58
2013,TUR,Turkey,6.86,6.66,5.28,9.02,6.88,6.47
2013,TWN,Taiwan,7.66,7.17,6.75,9.64,7.72,7.03
2013,TZA,Tanzania,6.84,7.15,5.49,7.74,6.59,7.24
2013,UGA,Uganda,7.3,7.46,4.7,8.51,7.81,8.01
2013,UKR,Ukraine,6.17,6.51,4.79,6.58,6.8,6.16
2013,URY,Uruguay,7.18,6.93,5.47,8.96,7.91,6.62
2013,USA,United States,7.68,6.37,6.97,9.42,7.36,8.27
2013,VEN,Venezuela,3.36,4.71,2.03,3.35,3.17,3.52
2013,VNM,Vietnam,6.46,7.62,5.4,6.24,6.46,6.58
2013,YEM,"Yemen, Rep.",6.4,7.15,3.83,8.09,6.88,6.05
2013,ZAF,South Africa,6.74,5.55,5.81,8.17,7.04,7.15
2013,ZMB,Zambia,6.99,6.54,5.51,8.77,7.44,6.69
2013,ZWE,Zimbabwe,5.13,6.59,3.89,5.65,5.41,4.12
2012,AGO,Angola,5.32,4.74,3.37,6.56,6.14,5.81
2012,ALB,Albania,7.21,8.06,4.56,9.71,7.12,6.62
2012,ARE,Unit. Arab Em.,8.08,7.71,7.65,8.64,8.2,8.23
2012,ARG,Argentina,5.15,5.4,4.06,6.58,3.7,6.02
2012,ARM,Armenia,7.75,8.62,5.78,9.34,7.34,7.67
2012,AUS,Australia,7.87,6.67,7.77,9.51,7.71,7.68
2012,AUT,Austria,7.54,5.25,7.99,9.54,7.78,7.14
2012,AZE,Azerbaijan,6.36,4.95,6.18,6.86,6.79,7.04
2012,BDI,Burundi,5.32,4.24,3.22,7.03,5.55,6.56
2012,BEL,Belgium,7.28,3.92,7.09,9.65,8.02,7.72
2012,BEN,Benin,5.81,5.22,4.22,6.87,5.87,6.87
2012,BFA,Burkina Faso,5.83,5.1,3.98,6.7,6.0,7.37
2012,BGD,Bangladesh,6.33,8.84,3.23,6.72,6.04,6.79
2012,BGR,Bulgaria,7.38,6.99,4.98,9.47,7.57,7.92
2012,BHR,Bahrain,7.57,6.74,6.3,8.61,7.7,8.51
2012,BHS,Bahamas,7.4,8.14,6.66,7.08,6.34,8.77
2012,BIH,Bosnia and Herzegovina,6.83,5.28,5.77,8.28,7.31,7.5
2012,BLZ,Belize,6.63,7.06,4.58,7.0,6.44,8.08
2012,BOL,Bolivia,6.48,6.29,4.38,8.75,6.99,6.0
2012,BRA,Brazil,6.55,7.31,5.21,8.11,7.06,5.04
2012,BRB,Barbados,6.9,7.01,6.49,6.53,7.34,7.11
2012,BRN,Brunei Darussalam,7.18,5.0,6.6,8.17,7.64,8.5
2012,BTN,Bhutan,NA,NA,NA,NA,NA,NA
2012,BWA,Botswana,7.27,6.79,6.35,8.45,6.82,7.92
2012,CAF,Central Afr. Rep.,5.3,7.0,2.44,6.7,4.54,5.83
2012,CAN,Canada,7.9,6.16,7.99,9.38,7.65,8.32
2012,CHE,Switzerland,8.19,7.75,8.36,9.4,7.2,8.26
2012,CHL,Chile,7.83,8.0,7.09,8.87,8.03,7.16
2012,CHN,China,6.39,5.0,6.0,8.03,6.66,6.26
2012,CIV,Cote d'Ivoire,5.82,5.64,3.83,6.69,6.37,6.57
2012,CMR,Cameroon,6.38,8.0,3.91,6.97,6.09,6.92
2012,COD,"Congo, Dem. R.",5.39,5.8,2.41,7.82,5.17,5.73
2012,COG,"Congo, Rep. Of",4.54,4.06,2.78,4.74,5.18,5.96
2012,COL,Colombia,6.59,6.06,4.21,8.13,7.35,7.2
2012,CPV,Cape Verde,6.79,6.48,5.94,8.3,6.58,6.65
2012,CRI,Costa Rica,7.57,7.62,6.17,9.29,8.13,6.65
2012,CYP,Cyprus,7.49,6.92,6.45,9.52,7.64,6.9
2012,CZE,Czech Rep.,7.38,5.74,6.06,9.44,7.92,7.75
2012,DEU,Germany,7.54,5.38,7.94,9.49,7.79,7.13
2012,DNK,Denmark,7.5,3.79,7.98,9.61,8.2,7.92
2012,DOM,Dominican Rep.,7.04,7.85,4.21,9.42,7.62,6.11
2012,DZA,Algeria,5.14,3.23,4.53,7.0,5.31,5.62
2012,ECU,Ecuador,6.01,5.39,4.47,6.58,7.14,6.47
2012,EGY,Egypt,6.3,6.96,4.04,9.22,6.15,5.1
2012,ESP,Spain,7.3,5.68,6.7,9.74,7.72,6.64
2012,EST,Estonia,7.61,5.91,7.24,8.84,8.24,7.82
2012,ETH,Ethiopia,5.65,6.84,5.19,4.67,5.22,6.32
2012,FIN,Finland,7.74,4.44,8.9,9.44,8.35,7.6
2012,FJI,Fiji,7.06,7.45,5.87,6.42,6.61,8.97
2012,FRA,France,7.22,4.22,7.16,9.66,7.94,7.11
2012,GAB,Gabon,5.53,4.9,4.21,5.48,6.23,6.84
2012,GBR,United Kingdom,7.83,5.28,7.83,9.76,8.55,7.74
2012,GEO,Georgia,7.78,7.36,5.77,9.17,8.44,8.14
2012,GHA,Ghana,6.46,6.56,5.61,7.19,6.7,6.23
2012,GIN,Guinea,NA,NA,NA,NA,NA,NA
2012,GMB,"Gambia, The",6.93,6.32,5.53,8.21,7.5,7.08
2012,GNB,Guinea-Bissau,6.09,7.43,3.38,6.59,6.13,6.9
2012,GRC,Greece,6.66,5.1,5.37,9.57,7.58,5.67
2012,GTM,Guatemala,7.33,7.96,4.37,9.39,8.19,6.74
2012,GUY,Guyana,6.35,4.75,4.68,7.95,7.02,7.33
